,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
1441,White,Lethal Injection,Alabama,Male,2016,12,08,1
1442,White,Lethal Injection,Texas,Male,2017,01,11,1
1443,Black,Lethal Injection,Virginia,Male,2017,01,18,1
1444,Black,Lethal Injection,Texas,Male,2017,01,26,1
1445,White,Lethal Injection,Missouri,Male,2017,01,31,1
1446,Latino,Lethal Injection,Texas,Male,2017,03,07,1
1447,White,Lethal Injection,Texas,Male,2017,03,14,1
1448,Black,Lethal Injection,Arkansas,Male,2017,04,20,1
1449,White,Lethal Injection,Arkansas,Male,2017,04,24,1
1450,Black,Lethal Injection,Arkansas,Male,2017,04,24,1
1451,Black,Lethal Injection,Arkansas,Male,2017,04,27,1
1452,White,Lethal Injection,Georgia,Male,2017,05,17,1
1453,White,Lethal Injection,Alabama,Male,2017,05,26,1
1454,Black,Lethal Injection,Alabama,Male,2017,06,08,1
1455,White,Lethal Injection,Virginia,Male,2017,07,06,1
1456,White,Lethal Injection,Ohio,Male,2017,07,26,1
1457,Black,Lethal Injection,Texas,Male,2017,07,27,1
1458,White,Lethal Injection,Florida,Male,2017,08,24,1
1459,White,Lethal Injection,Ohio,Male,2017,09,13,1
1460,White,Lethal Injection,Florida,Male,2017,10,05,1
1461,White,Lethal Injection,Texas,Male,2017,10,12,1
1462,Black,Lethal Injection,Alabama,Male,2017,10,19,1
1463,White,Lethal Injection,Florida,Male,2017,11,08,1
1464,Latino,Lethal Injection,Texas,Male,2017,11,08,1
1465,White,Lethal Injection,Texas,Male,2018,01,18,1
1466,Black,Lethal Injection,Texas,Male,2018,01,30,1
1467,White,Lethal Injection,Texas,Male,2018,02,01,1
1468,White,Lethal Injection,Florida,Male,2018,02,22,1
1469,White,Lethal Injection,Alabama,Male,2018,03,15,1
1470,Black,Lethal Injection,Georgia,Male,2018,03,15,1
1471,Latino,Lethal Injection,Texas,Male,2018,03,27,1
1472,White,Lethal Injection,Alabama,Male,2018,04,19,1
1473,Black,Lethal Injection,Texas,Male,2018,04,25,1
1474,Black,Lethal Injection,Georgia,Male,2018,05,04,1
1475,Latino,Lethal Injection,Texas,Male,2018,05,16,1
1476,White,Lethal Injection,Texas,Male,2018,06,27,1
1477,Black,Lethal Injection,Texas,Male,2018,07,17,1
1478,White,Lethal Injection,Ohio,Male,2018,07,18,1
1479,White,Lethal Injection,Tennessee,Male,2018,08,09,1
1480,White,Lethal Injection,Nebraska,Male,2018,08,14,1
1481,White,Lethal Injection,Texas,Male,2018,09,26,1
1482,White,Lethal Injection,Texas,Male,2018,09,27,1
1483,White,Lethal Injection,South Dakota,Male,2018,10,29,1
1484,White,Electrocution,Tennessee,Male,2018,11,01,1
1485,Latino,Lethal Injection,Texas,Male,2018,11,14,1
1486,Latino,Lethal Injection,Texas,Male,2018,12,04,1
1487,White,Electrocution,Tennessee,Male,2018,12,06,1
1488,Black,Lethal Injection,Texas,Male,2018,12,11,1
1489,Latino,Lethal Injection,Florida,Male,2018,12,13,1
1490,Black,Lethal Injection,Texas,Male,2019,01,30,1
1491,Black,Lethal Injection,Alabama,Male,2019,02,07,1
1492,White,Lethal Injection,Texas,Male,2019,02,28,1
1493,White,Lethal Injection,Texas,Male,2019,04,24,1
1494,Black,Lethal Injection,Georgia,Male,2019,05,02,1
1495,White,Lethal Injection,Alabama,Male,2019,05,16,1
1496,White,Lethal Injection,Tennessee,Male,2019,05,16,1
1497,White,Lethal Injection,Florida,Male,2019,05,23,1
1498,White,Lethal Injection,Alabama,Male,2019,05,31,1
1499,Black,Lethal Injection,Georgia,Male,2019,06,20,1
1500,White,Electrocution,Tennessee,Male,2019,08,15,1
1501,White,Lethal Injection,Texas,Male,2019,08,21,1
1502,White,Lethal Injection,Florida,Male,2019,08,22,1
1503,White,Lethal Injection,Texas,Male,2019,09,04,1
1504,Latino,Lethal Injection,Texas,Male,2019,09,10,1
1505,Black,Lethal Injection,Texas,Male,2019,09,25,1
708,White,Electrocution,Alabama,Male,1983,4,22,10
710,White,Electrocution,Alabama,Male,1987,8,28,10
711,Black,Electrocution,Alabama,Male,1989,5,26,1
712,Black,Electrocution,Alabama,Male,1989,7,14,11
713,Black,Electrocution,Alabama,Male,1989,8,18,1
714,Black,Electrocution,Alabama,Male,1989,11,17,11
715,Black,Electrocution,Alabama,Male,1990,7,13,24
1309,White,Electrocution,Arkansas,Male,1990,6,18,1
1310,White,Lethal Injection,Arkansas,Male,1990,6,25,1
2741,White,Electrocution,Florida,Male,1979,5,25,1
2742,White,Electrocution,Florida,Male,1983,11,30,10
2743,White,Electrocution,Florida,Male,1984,1,26,6
2744,White,Electrocution,Florida,Male,1984,4,5,1
2745,Black,Electrocution,Florida,Male,1984,5,10,10
2746,White,Electrocution,Florida,Male,1984,6,20,10
2747,Black,Electrocution,Florida,Male,1984,7,13,10
2748,White,Electrocution,Florida,Male,1984,9,7,1
2749,Black,Electrocution,Florida,Male,1984,9,20,10
2750,White,Electrocution,Florida,Male,1984,11,8,10
2751,White,Electrocution,Florida,Male,1985,1,30,1
2752,White,Electrocution,Florida,Male,1985,3,6,1
2753,Black,Electrocution,Florida,Male,1985,5,29,1
2754,Black,Electrocution,Florida,Male,1986,4,15,1
2755,Black,Electrocution,Florida,Male,1986,4,22,10
2756,White,Electrocution,Florida,Male,1986,5,20,10
2757,Black,Electrocution,Florida,Male,1987,8,28,10
2758,Black,Electrocution,Florida,Male,1988,3,15,1
2760,White,Electrocution,Florida,Male,1989,1,24,24
2761,White,Electrocution,Florida,Male,1989,5,4,1
2762,White,Electrocution,Florida,Male,1990,5,4,1
2763,Black,Electrocution,Florida,Male,1990,7,27,11
2764,White,Electrocution,Florida,Male,1990,9,21,10
2765,White,Electrocution,Florida,Male,1990,11,19,24
2766,White,Electrocution,Florida,Male,1991,4,24,1
3718,Black,Electrocution,Georgia,Male,1984,7,12,10
3719,Black,Electrocution,Georgia,Male,1985,1,9,11
3720,Black,Electrocution,Georgia,Male,1985,2,20,10
3721,Black,Electrocution,Georgia,Male,1985,3,20,10
3722,Black,Electrocution,Georgia,Male,1984,12,12,1
3723,Black,Electrocution,Georgia,Male,1986,6,23,10
3724,Black,Electrocution,Georgia,Male,1987,5,15,1
3725,Black,Electrocution,Georgia,Male,1987,5,22,10
3726,White,Electrocution,Georgia,Male,1987,5,29,10
3727,Black,Electrocution,Georgia,Male,1987,9,1,10
3728,White,Electrocution,Georgia,Male,1987,9,21,11
3729,White,Electrocution,Georgia,Male,1988,7,28,1
3730,Black,Electrocution,Georgia,Male,1989,5,18,1
4286,White,Electrocution,Indiana,Male,1981,3,9,11
4287,White,Electrocution,Indiana,Male,1985,10,16,1
5447,Black,Electrocution,Louisiana,Male,1984,2,29,1
5448,White,Electrocution,Louisiana,Male,1984,4,5,19
5449,White,Electrocution,Louisiana,Male,1984,9,10,10
5450,Black,Electrocution,Louisiana,Male,1984,10,30,10
5451,White,Electrocution,Louisiana,Male,1984,12,28,11
5452,White,Electrocution,Louisiana,Male,1985,1,4,1
5453,White,Electrocution,Louisiana,Male,1987,6,7,1
5454,Black,Electrocution,Louisiana,Male,1987,6,9,11
5455,White,Electrocution,Louisiana,Male,1987,6,12,10
5456,White,Electrocution,Louisiana,Male,1987,6,16,10
5457,Black,Electrocution,Louisiana,Male,1987,7,20,11
5458,Black,Electrocution,Louisiana,Male,1987,7,24,19
5459,White,Electrocution,Louisiana,Male,1987,7,30,11
5460,White,Electrocution,Louisiana,Male,1987,8,24,11
5461,White,Electrocution,Louisiana,Male,1988,3,15,1
5462,Black,Electrocution,Louisiana,Male,1988,4,13,1
5463,White,Electrocution,Louisiana,Male,1988,6,14,1
5464,Black,Electrocution,Louisiana,Male,1990,5,18,1
6570,White,Gas,Mississippi,Male,1983,9,2,11
6571,Black,Gas,Mississippi,Male,1987,5,26,1
6572,Black,Gas,Mississippi,Male,1987,7,8,10
6573,Black,Gas,Mississippi,Male,1989,6,21,10
6859,White,Lethal Injection,Missouri,Male,1989,1,6,11
6860,White,Lethal Injection,Missouri,Male,1990,1,18,1
6861,Black,Lethal Injection,Missouri,Male,1990,5,11,1
6862,White,Lethal Injection,Missouri,Male,1990,5,17,10
6863,White,Lethal Injection,Missouri,Male,1990,8,31,1
7030,White,Gas,Nevada,Male,1979,10,23,10
7031,White,Lethal Injection,Nevada,Male,1985,12,6,11
7033,White,Lethal Injection,Nevada,Male,1989,6,23,1
7034,White,Lethal Injection,Nevada,Male,1990,6,3,10
9407,White,Lethal Injection,North Carolina,Male,1984,3,16,1
9408,White,Lethal Injection,North Carolina,Female,1984,11,2,1
9409,White,Lethal Injection,North Carolina,Male,1986,9,19,11
9988,White,Lethal Injection,Oklahoma,Male,1990,9,10,1
11844,White,Electrocution,South Carolina,Male,1985,1,11,19
11845,White,Electrocution,South Carolina,Male,1986,11,10,19
11846,White,Electrocution,South Carolina,Male,1990,4,27,1
12952,Black,Lethal Injection,Texas,Male,1982,12,7,1
12953,White,Lethal Injection,Texas,Male,1984,3,14,10
12954,White,Lethal Injection,Texas,Male,1984,3,31,1
12955,White,Lethal Injection,Texas,Male,1984,10,30,1
12956,White,Lethal Injection,Texas,Male,1985,1,16,1
12957,White,Lethal Injection,Texas,Male,1985,3,13,11
12958,Latino,Lethal Injection,Texas,Male,1985,5,15,10
12959,Black,Lethal Injection,Texas,Male,1985,6,25,10
12960,Latino,Lethal Injection,Texas,Male,1985,7,9,1
12961,White,Lethal Injection,Texas,Male,1985,10,11,10
12962,White,Lethal Injection,Texas,Male,1986,3,11,1
12963,White,Lethal Injection,Texas,Male,1986,4,16,11
12964,White,Lethal Injection,Texas,Male,1986,5,15,11
12965,Latino,Lethal Injection,Texas,Male,1986,6,9,1
12966,White,Lethal Injection,Texas,Male,1986,6,19,11
12967,White,Lethal Injection,Texas,Male,1986,8,20,10
12968,Black,Lethal Injection,Texas,Male,1986,8,22,10
12969,White,Lethal Injection,Texas,Male,1986,8,26,11
12970,Black,Lethal Injection,Texas,Male,1986,12,4,10
12971,Latino,Lethal Injection,Texas,Male,1986,12,18,11
12972,Latino,Lethal Injection,Texas,Male,1987,1,30,23
12973,Latino,Lethal Injection,Texas,Male,1987,3,4,1
12974,Black,Lethal Injection,Texas,Male,1987,5,28,11
12975,White,Lethal Injection,Texas,Male,1987,6,24,10
12976,White,Lethal Injection,Texas,Male,1987,7,8,1
12977,White,Lethal Injection,Texas,Male,1987,9,10,23
12978,White,Lethal Injection,Texas,Male,1988,1,7,23
12979,Black,Lethal Injection,Texas,Male,1988,11,3,1
12980,Black,Lethal Injection,Texas,Male,1988,12,13,1
12981,Black,Lethal Injection,Texas,Male,1989,3,22,1
12982,White,Lethal Injection,Texas,Male,1989,5,24,11
12983,White,Lethal Injection,Texas,Male,1989,9,20,1
12984,Latino,Lethal Injection,Texas,Male,1989,12,7,10
12985,Black,Lethal Injection,Texas,Male,1990,4,21,10
12986,White,Lethal Injection,Texas,Male,1990,5,17,1
12988,White,Lethal Injection,Texas,Male,1990,7,18,1
12989,Black,Lethal Injection,Texas,Male,1991,2,26,10
13033,White,Firing Squad,Utah,Male,1977,1,17,10
13034,Black,Lethal Injection,Utah,Male,1987,8,28,1
13035,White,Lethal Injection,Utah,Male,1988,6,10,24
14339,White,Electrocution,Virginia,Male,1982,8,10,10
14340,Black,Electrocution,Virginia,Male,1984,10,12,1
14341,Black,Electrocution,Virginia,Male,1985,4,18,1
14342,Black,Electrocution,Virginia,Male,1985,6,25,11
14343,Black,Electrocution,Virginia,Male,1986,7,31,11
14344,White,Electrocution,Virginia,Male,1987,7,6,11
14345,Black,Electrocution,Virginia,Male,1988,4,14,10
14346,Black,Electrocution,Virginia,Male,1989,8,30,11
14347,White,Electrocution,Virginia,Male,1990,7,19,10
14348,Black,Electrocution,Virginia,Male,1990,10,17,1
14349,White,Electrocution,Virginia,Male,1990,12,13,11
14633,White,Electrocution,Alabama,Male,1992,3,20,6
14637,Black,Electrocution,Alabama,Male,1996,2,16,24
14638,White,Electrocution,Alabama,Male,1997,1,10,26
14640,White,Electrocution,Alabama,Male,1997,6,6,24
14641,White,Electrocution,Alabama,Male,1998,5,8,11
14642,Black,Electrocution,Alabama,Male,1999,6,18,10
14643,Black,Electrocution,Alabama,Male,1999,8,6,11
14644,White,Electrocution,Alabama,Male,2000,1,7,25
14645,Black,Electrocution,Alabama,Male,2000,3,3,10
14646,Black,Electrocution,Alabama,Male,2000,4,14,10
14647,Black,Electrocution,Alabama,Male,2000,6,2,23
14648,White,Electrocution,Alabama,Female,2002,5,10,1
14649,White,Lethal Injection,Alabama,Male,2002,12,12,10
14650,White,Gas,Arizona,Male,1992,4,6,10
14651,White,Lethal Injection,Arizona,Male,1993,3,3,1
14652,White,Lethal Injection,Arizona,Male,1993,4,14,10
14653,White,Lethal Injection,Arizona,Male,1995,9,13,1
14654,White,Lethal Injection,Arizona,Male,1996,6,19,24
14655,Latino,Lethal Injection,Arizona,Male,1996,8,22,11
14656,White,Lethal Injection,Arizona,Male,1997,1,23,1
14657,White,Lethal Injection,Arizona,Male,1997,6,25,26
14658,Latino,Lethal Injection,Arizona,Male,1998,1,21,10
14659,Latino,Lethal Injection,Arizona,Male,1998,4,22,1
14660,White,Lethal Injection,Arizona,Male,1998,4,29,10
14661,White,Lethal Injection,Arizona,Male,1998,6,3,10
14662,White,Lethal Injection,Arizona,Male,1999,1,13,19
14663,Native American,Lethal Injection,Arizona,Male,1999,2,3,10
14664,White,Lethal Injection,Arizona,Male,1999,2,24,10
14665,White,Gas,Arizona,Male,1999,3,3,10
14666,White,Lethal Injection,Arizona,Male,1999,5,5,26
14667,White,Lethal Injection,Arizona,Male,1999,6,16,25
14668,Latino,Lethal Injection,Arizona,Male,1999,10,27,26
14669,White,Lethal Injection,Arizona,Male,2000,2,16,1
14670,White,Lethal Injection,Arizona,Male,2000,3,15,25
14671,White,Lethal Injection,Arizona,Male,2000,11,8,6
14672,Black,Lethal Injection,Arkansas,Male,1992,1,24,1
14673,White,Lethal Injection,Arkansas,Male,1992,5,7,1
14674,Black,Lethal Injection,Arkansas,Male,1994,5,11,10
14675,White,Lethal Injection,Arkansas,Male,1994,5,11,10
14676,White,Lethal Injection,Arkansas,Male,1994,8,3,10
14677,White,Lethal Injection,Arkansas,Male,1994,8,3,10
14678,White,Lethal Injection,Arkansas,Male,1994,8,3,10
14679,Black,Lethal Injection,Arkansas,Male,1995,4,19,10
14680,Black,Lethal Injection,Arkansas,Male,1995,8,31,11
14681,Black,Lethal Injection,Arkansas,Male,1996,8,8,24
14682,White,Lethal Injection,Arkansas,Male,1997,1,8,1
14683,Latino,Lethal Injection,Arkansas,Male,1997,1,8,1
14684,Black,Lethal Injection,Arkansas,Male,1997,1,8,10
14685,White,Lethal Injection,Arkansas,Male,1997,8,6,10
14686,White,Lethal Injection,Arkansas,Male,1998,7,8,1
14687,White,Lethal Injection,Arkansas,Male,1999,2,16,26
14688,White,Lethal Injection,Arkansas,Male,1999,4,12,10
14689,White,Lethal Injection,Arkansas,Male,1999,9,8,19
14690,White,Lethal Injection,Arkansas,Male,1999,9,8,1
14691,White,Lethal Injection,Arkansas,Female,2000,5,2,1
14692,Black,Lethal Injection,Arkansas,Male,2000,12,19,10
14693,White,Lethal Injection,Arkansas,Male,2001,5,8,1
14694,White,Gas,California,Male,1992,4,21,25
14695,White,Gas,California,Male,1993,8,24,19
14696,White,Lethal Injection,California,Male,1996,2,23,19
14697,White,Lethal Injection,California,Male,1996,5,3,24
14699,Asian,Lethal Injection,California,Male,1999,2,9,10
14700,Black,Lethal Injection,California,Male,1999,5,4,10
14701,Native American,Lethal Injection,California,Male,2000,3,15,11
14702,White,Lethal Injection,California,Male,2001,3,27,10
14703,White,Lethal Injection,California,Male,2002,1,29,23
14704,White,Lethal Injection,Colorado,Male,1997,10,13,24
14705,White,Lethal Injection,Delaware,Male,1992,3,14,11
14709,White,Lethal Injection,Delaware,Male,1995,3,17,10
14710,White,Hanging,Delaware,Male,1996,1,25,1
14711,Black,Lethal Injection,Delaware,Male,1996,1,30,1
14713,White,Lethal Injection,Delaware,Male,1999,4,23,26
14714,Black,Lethal Injection,Delaware,Male,1999,9,24,10
14715,Black,Lethal Injection,Delaware,Male,2000,11,17,1
14717,Black,Lethal Injection,Delaware,Male,2001,5,25,1
14718,White,Electrocution,Florida,Male,1992,5,12,10
14719,Black,Electrocution,Florida,Male,1992,7,21,1
14720,White,Electrocution,Florida,Male,1993,4,21,1
14721,White,Electrocution,Florida,Male,1993,5,5,10
14722,White,Electrocution,Florida,Male,1993,8,25,1
14723,White,Electrocution,Florida,Male,1994,4,22,11
14724,Black,Electrocution,Florida,Male,1995,7,18,26
14725,White,Electrocution,Florida,Male,1995,12,4,10
14726,White,Electrocution,Florida,Male,1995,12,5,11
14727,Black,Electrocution,Florida,Male,1996,10,21,24
14728,Black,Electrocution,Florida,Male,1996,12,6,23
14729,Latino,Electrocution,Florida,Male,1997,3,25,10
14730,White,Electrocution,Florida,Male,1998,3,23,24
14731,Black,Electrocution,Florida,Male,1998,3,24,1
14732,White,Electrocution,Florida,Female,1998,3,30,1
14733,Native American,Electrocution,Florida,Male,1998,3,31,10
14734,White,Electrocution,Florida,Male,1999,7,8,1
14735,White,Lethal Injection,Florida,Male,2000,2,23,10
14736,White,Lethal Injection,Florida,Male,2000,2,24,24
14737,Black,Lethal Injection,Florida,Male,2000,6,7,1
14738,White,Lethal Injection,Florida,Male,2000,6,22,1
14739,White,Lethal Injection,Florida,Male,2000,8,25,1
14740,Latino,Lethal Injection,Florida,Male,2000,12,7,1
14741,White,Lethal Injection,Florida,Male,2001,1,11,24
14742,Latino,Lethal Injection,Florida,Male,2002,10,2,11
14743,White,Lethal Injection,Florida,Female,2002,10,9,10
14744,Black,Lethal Injection,Florida,Male,2002,12,9,25
14745,White,Electrocution,Georgia,Male,1993,6,28,19
14746,White,Electrocution,Georgia,Male,1993,12,7,23
14747,Black,Electrocution,Georgia,Male,1994,3,31,1
14748,White,Electrocution,Georgia,Male,1995,4,7,10
14749,White,Electrocution,Georgia,Male,1995,5,17,11
14750,White,Electrocution,Georgia,Male,1996,11,14,1
14751,White,Electrocution,Georgia,Male,1996,11,15,19
14752,White,Electrocution,Georgia,Male,1998,6,10,10
14753,White,Lethal Injection,Georgia,Male,2002,1,24,25
14754,White,Lethal Injection,Georgia,Male,2002,3,12,10
14755,White,Lethal Injection,Georgia,Male,2002,8,16,1
14756,White,Lethal Injection,Georgia,Male,2002,11,13,10
14757,White,Lethal Injection,Idaho,Male,1994,1,6,1
14758,White,Lethal Injection,Illinois,Male,1994,5,10,11
14759,Black,Lethal Injection,Illinois,Male,1995,3,22,24
14761,Black,Lethal Injection,Illinois,Male,1995,5,17,10
14762,White,Lethal Injection,Illinois,Male,1995,9,20,1
14763,White,Lethal Injection,Illinois,Male,1995,11,22,11
14764,Black,Lethal Injection,Illinois,Male,1996,9,18,1
14765,Black,Lethal Injection,Illinois,Male,1997,11,19,10
14766,Black,Lethal Injection,Illinois,Male,1997,11,19,11
14767,White,Lethal Injection,Illinois,Male,1998,1,21,10
14768,White,Lethal Injection,Illinois,Male,1999,3,17,1
14769,Black,Electrocution,Indiana,Male,1994,12,8,1
14770,Black,Lethal Injection,Indiana,Male,1996,7,18,1
14771,Black,Lethal Injection,Indiana,Male,1997,11,20,10
14772,White,Lethal Injection,Indiana,Male,1998,1,29,1
14773,White,Lethal Injection,Indiana,Male,1999,12,9,23
14774,White,Lethal Injection,Indiana,Male,2001,3,14,10
14775,White,Lethal Injection,Indiana,Male,2001,6,27,23
14776,White,Electrocution,Kentucky,Male,1997,7,1,10
14777,White,Lethal Injection,Kentucky,Male,1999,5,25,1
14778,White,Lethal Injection,Louisiana,Male,1993,3,5,26
14779,Black,Lethal Injection,Louisiana,Male,1995,5,16,1
14780,Black,Lethal Injection,Louisiana,Male,1996,3,1,10
14781,White,Lethal Injection,Louisiana,Male,1997,4,24,10
14782,Black,Lethal Injection,Louisiana,Male,1999,1,8,1
14783,Black,Lethal Injection,Louisiana,Male,2000,6,6,10
14784,White,Lethal Injection,Louisiana,Male,2002,5,10,11
14785,White,Lethal Injection,Maryland,Male,1994,5,17,1
14786,Black,Lethal Injection,Maryland,Male,1997,7,2,1
14788,White,Lethal Injection,Mississippi,Male,2002,7,17,1
14789,White,Lethal Injection,Mississippi,Male,2002,12,11,24
14790,White,Lethal Injection,Missouri,Male,1992,10,21,26
14791,Black,Lethal Injection,Missouri,Male,1993,1,27,1
14792,Black,Lethal Injection,Missouri,Male,1993,7,21,6
14793,Black,Lethal Injection,Missouri,Male,1993,7,28,1
14794,White,Lethal Injection,Missouri,Male,1993,10,6,1
14795,Black,Lethal Injection,Missouri,Male,1995,5,3,10
14796,Black,Lethal Injection,Missouri,Male,1995,6,21,1
14797,White,Lethal Injection,Missouri,Male,1995,7,26,10
14798,White,Lethal Injection,Missouri,Male,1995,11,15,1
14799,Black,Lethal Injection,Missouri,Male,1995,11,29,11
14800,Black,Lethal Injection,Missouri,Male,1995,12,6,1
14801,White,Lethal Injection,Missouri,Male,1996,2,21,1
14802,White,Lethal Injection,Missouri,Male,1996,4,10,23
14803,Native American,Lethal Injection,Missouri,Male,1996,7,31,1
14804,Black,Lethal Injection,Missouri,Male,1996,8,7,23
14805,White,Lethal Injection,Missouri,Male,1996,8,21,24
14806,White,Lethal Injection,Missouri,Male,1996,12,11,1
14807,White,Lethal Injection,Missouri,Male,1997,1,29,10
14808,White,Lethal Injection,Missouri,Male,1997,8,6,1
14809,White,Lethal Injection,Missouri,Male,1997,8,13,1
14810,White,Lethal Injection,Missouri,Male,1997,8,20,24
14811,Black,Lethal Injection,Missouri,Male,1997,9,24,10
14812,White,Lethal Injection,Missouri,Male,1997,10,22,6
14813,Black,Lethal Injection,Missouri,Male,1998,2,25,10
14814,Black,Lethal Injection,Missouri,Male,1998,3,25,10
14815,White,Lethal Injection,Missouri,Male,1998,4,22,1
14816,Black,Lethal Injection,Missouri,Male,1999,1,13,24
14817,White,Lethal Injection,Missouri,Male,1999,2,24,1
14818,White,Lethal Injection,Missouri,Male,1999,3,10,1
14819,Black,Lethal Injection,Missouri,Male,1999,4,14,1
14820,Black,Lethal Injection,Missouri,Male,1999,4,28,1
14821,Black,Lethal Injection,Missouri,Male,1999,5,26,10
14822,Black,Lethal Injection,Missouri,Male,1999,6,16,24
14823,White,Lethal Injection,Missouri,Male,1999,6,30,1
14824,White,Lethal Injection,Missouri,Male,1999,9,1,26
14825,White,Lethal Injection,Missouri,Male,2000,3,22,24
14826,White,Lethal Injection,Missouri,Male,2000,6,28,10
14827,White,Lethal Injection,Missouri,Male,2000,8,30,10
14828,Black,Lethal Injection,Missouri,Male,2000,9,13,10
14829,White,Lethal Injection,Missouri,Male,2000,11,15,1
14830,White,Lethal Injection,Missouri,Male,2001,2,7,1
14831,White,Lethal Injection,Missouri,Male,2001,3,28,10
14832,Black,Lethal Injection,Missouri,Male,2001,4,25,10
14834,White,Lethal Injection,Missouri,Male,2002,1,9,1
14835,Black,Lethal Injection,Missouri,Male,2002,2,6,24
14836,White,Lethal Injection,Missouri,Male,2002,3,6,23
14837,White,Lethal Injection,Missouri,Male,2002,4,10,25
14838,White,Lethal Injection,Missouri,Male,2002,8,14,1
14839,White,Lethal Injection,Missouri,Male,2002,11,20,10
14840,White,Lethal Injection,Montana,Male,1995,5,10,24
14841,White,Lethal Injection,Montana,Male,1998,2,24,24
14843,White,Lethal Injection,Nevada,Male,1996,3,30,1
14846,Latino,Lethal Injection,Nevada,Male,1998,10,5,10
14847,Asian,Lethal Injection,Nevada,Male,1999,4,5,10
14848,White,Lethal Injection,Nevada,Male,2001,4,21,24
14850,White,Gas,North Carolina,Male,1994,6,15,10
14851,White,Lethal Injection,North Carolina,Male,1995,1,24,11
14852,White,Lethal Injection,North Carolina,Male,1995,9,22,1
14853,White,Gas,North Carolina,Male,1998,1,30,11
14854,White,Lethal Injection,North Carolina,Male,1998,8,14,1
14855,White,Lethal Injection,North Carolina,Male,1998,11,20,1
14856,White,Lethal Injection,North Carolina,Male,1999,3,26,1
14857,Black,Lethal Injection,North Carolina,Male,1999,9,24,1
14858,White,Lethal Injection,North Carolina,Male,1999,10,21,1
14859,Black,Lethal Injection,North Carolina,Male,1999,11,19,10
14860,Black,Lethal Injection,North Carolina,Male,2000,11,9,11
14861,Black,Lethal Injection,North Carolina,Male,2001,3,9,23
14862,White,Lethal Injection,North Carolina,Male,2002,12,6,6
14863,Black,Lethal Injection,North Carolina,Male,2002,12,10,10
14864,White,Lethal Injection,Ohio,Male,1999,2,19,10
14865,Black,Lethal Injection,Ohio,Male,2001,6,14,10
14866,White,Lethal Injection,Ohio,Male,2002,2,19,10
14867,Black,Lethal Injection,Ohio,Male,2002,4,26,25
14868,White,Lethal Injection,Ohio,Male,2002,9,25,11
14869,Black,Lethal Injection,Oklahoma,Male,1992,3,10,10
14871,White,Lethal Injection,Oklahoma,Male,1995,3,20,23
14872,White,Lethal Injection,Oklahoma,Male,1995,7,1,10
14873,Black,Lethal Injection,Oklahoma,Male,1995,8,11,1
14874,White,Lethal Injection,Oklahoma,Male,1996,4,26,10
14875,White,Lethal Injection,Oklahoma,Male,1996,8,9,10
14876,Native American,Lethal Injection,Oklahoma,Male,1997,5,8,10
14877,White,Lethal Injection,Oklahoma,Male,1998,2,20,1
14879,Asian,Lethal Injection,Oklahoma,Male,1998,12,10,1
14880,White,Lethal Injection,Oklahoma,Male,1998,12,17,1
14881,Latino,Lethal Injection,Oklahoma,Male,1999,1,7,1
14882,White,Lethal Injection,Oklahoma,Male,1999,2,4,1
14883,White,Lethal Injection,Oklahoma,Male,1999,6,3,1
14884,White,Lethal Injection,Oklahoma,Male,1999,7,8,10
14885,Black,Lethal Injection,Oklahoma,Male,1999,12,2,19
14886,Black,Lethal Injection,Oklahoma,Male,1999,12,9,10
14887,Black,Lethal Injection,Oklahoma,Male,2000,1,6,11
14888,White,Lethal Injection,Oklahoma,Male,2000,1,13,25
14889,Black,Lethal Injection,Oklahoma,Male,2000,2,10,11
14890,Black,Lethal Injection,Oklahoma,Male,2000,3,23,19
14891,Black,Lethal Injection,Oklahoma,Male,2000,4,27,10
14892,Black,Lethal Injection,Oklahoma,Male,2000,5,25,10
14893,Native American,Lethal Injection,Oklahoma,Male,2000,6,1,1
14894,White,Lethal Injection,Oklahoma,Male,2000,6,8,25
14895,Black,Lethal Injection,Oklahoma,Male,2000,6,15,6
14896,White,Lethal Injection,Oklahoma,Male,2000,7,20,10
14897,White,Lethal Injection,Oklahoma,Male,2000,8,10,24
14898,Black,Lethal Injection,Oklahoma,Male,2001,1,9,19
14899,Black,Lethal Injection,Oklahoma,Female,2001,1,11,1
14900,White,Lethal Injection,Oklahoma,Male,2001,1,16,1
14901,Latino,Lethal Injection,Oklahoma,Male,2001,1,18,26
14902,White,Lethal Injection,Oklahoma,Male,2001,1,23,10
14903,White,Lethal Injection,Oklahoma,Male,2001,1,25,10
14904,White,Lethal Injection,Oklahoma,Male,2001,1,30,26
14905,White,Lethal Injection,Oklahoma,Male,2001,2,1,1
14906,White,Lethal Injection,Oklahoma,Male,2001,3,1,1
14907,White,Lethal Injection,Oklahoma,Male,2001,3,27,1
14908,White,Lethal Injection,Oklahoma,Female,2001,5,1,6
14909,White,Lethal Injection,Oklahoma,Male,2001,5,22,1
14910,Black,Lethal Injection,Oklahoma,Male,2001,5,29,6
14911,White,Lethal Injection,Oklahoma,Male,2001,6,11,1
14912,White,Lethal Injection,Oklahoma,Male,2002,1,29,10
14913,White,Lethal Injection,Oklahoma,Male,2002,1,31,10
14914,White,Lethal Injection,Oklahoma,Male,2002,7,23,25
14915,White,Lethal Injection,Oklahoma,Male,2002,7,30,1
